playlist_id,track_ids
7,4492 20443 17154 14765 15935 5924 8749 4052 15779 13542
25,4202 699 800 1900 19134 5620 7077 16866 2018 1111
29,8001 2159 15341 3903 15886 12075 1944 5186 18361 8138
34,6285 14751 1850 19540 20306 7517 1357 6951 6581 15386
50,20287 15354 19166 20037 12963 17429 11896 15954 13763 6189
52,9441 8456 14827 19173 8838 17247 1935 16293 1434 11425
60,4111 18904 10201 4916 17192 18475 1944 8173 559 13862
64,10089 5604 15038 12507 5726 12765 9717 2203 8437 4014
77,1461 7478 13542 17129 9346 1698 18119 5947 7868 6577
80,14683 18026 16391 10203 9670 15335 3919 12226 7323 19205
106,15474 6103 1591 20263 11275 2873 10567 17984 20295 12499
138,19825 18856 18824 5882 11451 17663 5149 15322 5651 6137
143,20172 8491 868 4401 7506 10251 14277 14826 14732 1149
149,4364 19783 13980 15570 5978 12182 10496 14758 11896 11107
169,7157 19858 18615 4710 6901 14213 11268 2253 18254 13043
180,6433 17515 14453 18440 1111 14322 2117 6971 20169 436
210,19305 14904 16583 394 2006 18743 8112 387 10977 19075
231,508 1687 8640 1149 15931 6695 17200 2989 10481 2897
241,4058 1641 5359 4026 10706 18421 3788 7545 15090 7163
244,15209 17096 13237 15578 360 3190 18728 16760 14395 13782
256,8356 6606 1060 19462 3600 18404 14907 7256 4640 18361
258,11366 4364 6253 14395 14591 360 15578 15209 6556 1746
265,8155 16009 11200 14180 13032 5664 14066 20591 16331 11243
268,3855 5817 4743 14149 3750 56 18249 11759 405 559
271,19466 14306 394 19305 5023 19075 8342 6788 8033 10691
272,12712 6672 15988 2551 18425 15098 3961 1271 8731 2859
275,11107 17239 10264 13237 14591 2674 360 6253 9705 15578
277,7224 10481 16673 8640 6971 11715 1023 20163 14659 4301
290,14907 10957 11715 13406 4513 10481 18404 507 2886 1944
310,8749 6557 16451 12164 20443 9963 7811 2765 13259 4603
326,17034 20169 9941 10636 12639 16820 2912 18074 1069 3811
365,8437 20461 14659 12765 16433 13129 20135 7989 13212 2166
392,6933 2272 17786 13959 18440 18493 5997 15710 11070 10169
407,10659 5818 7550 14490 16338 17404 18418 9528 17276 18899
413,15781 15090 37 18399 1714 10691 20135 1641 5564 7545
422,4089 8640 1180 2489 3256 508 10259 4433 13297 9864
432,16930 520 3944 6577 8950 8498 14213 18763 13972 20077
455,13276 11016 4072 5527 2807 4201 395 12225 14718 6915
470,5606 7506 2997 12510 648 14826 868 15204 8866 10711
492,8749 19662 15360 20242 15471 5924 1063 11107 18743 961
495,18743 9508 9963 17200 8749 11074 17820 13930 5679 14154
497,2117 550 17157 13034 4069 12425 541 14583 20134 7009
505,1898 9229 3855 18040 14149 7197 3950 16008 10975 14790
509,5606 16820 8767 2437 2997 8953 1196 9941 7506 14023
514,2740 17972 17096 1494 9061 15670 14591 5928 1260 17881
529,1111 7506 13785 20172 11943 8491 16494 17584 9690 868
532,797 2417 6489 4710 7321 6062 5147 5947 8796 14204
537,20145 20373 12879 3875 6246 19956 7098 1730 18986 15093
545,16465 18285 6925 1830 20371 6367 4526 18547 7436 5654
564,11882 13310 11930 15432 15722 13876 7624 1513 10777 2359
567,10316 4072 10561 2719 12225 4201 2631 7844 15974 18751
580,10848 20172 648 411 4949 5606 1149 10251 7506 4401
582,17634 15498 14597 358 5679 8358 11496 4909 394 20150
592,8709 9257 16708 18669 18275 4743 17586 2508 19340 15050
611,1290 2980 19991 12426 16433 17984 9778 7085 15542 11157
615,10081 913 1039 11016 10870 1014 10316 4201 16336 9242
619,6577 3565 10201 13129 18303 11715 9784 3001 2166 11740
622,6093 11283 624 18876 11148 16225 11414 9307 19773 9429
625,19858 7157 1012 2253 18615 11635 5971 18254 1374 14213
631,11938 16274 5987 19494 17301 2160 1385 6530 9205 3990
633,6892 13980 14591 18728 14758 3190 6253 15578 3245 14395
636,12173 9670 6 17764 3832 2212 15633 10694 845 9678
642,1534 9710 3073 9291 17918 13237 11474 4444 13006 13139
646,3403 5846 1144 18899 14994 10636 15495 1085 13439 2317
676,573 3885 18649 9712 5576 10250 541 2674 778 9624
683,4720 699 1020 7153 16486 14178 5534 5524 4954 2006
686,11654 18289 3212 2212 9961 14679 4255 19654 18026 19292
704,3830 2497 411 14826 16502 10251 11369 14008 2579 15771
709,17663 10834 9834 19154 1992 12897 14147 9246 18856 5149
714,11756 368 19929 7193 5099 9957 15942 15347 20359 3304
719,12919 2680 4926 10222 5054 19494 19060 16274 10910 10019
721,573 7619 2037 10250 360 9705 9624 6253 13101 11032
724,17550 3410 19486 20213 16080 10992 5003 5746 10367 15386
731,20169 4013 12721 15781 7153 1020 16866 19589 11357 797
735,10496 6253 18728 11366 11896 4364 17096 17631 360 18381
737,4089 508 2989 10481 15038 5020 7081 519 3256 4799
740,2508 9003 4800 7544 5750 17200 12623 6408 56 16521
744,3001 19991 5463 15090 11636 15775 15750 4058 1372 16303
746,9253 3860 658 5655 19462 2236 5474 14022 17563 1322
774,8160 12633 11196 8377 18617 1724 10684 11661 8360 7669
788,15474 6103 20197 11226 10848 4600 411 18096 2873 6214
818,8640 6433 8437 6823 519 10089 7224 20163 13154 9120
859,6776 1253 8045 7544 6408 4800 18995 12623 5750 1060
914,19254 14178 5463 1085 394 18729 1149 4765 1953 16994
