playlist_id,track_ids
7,4492 20443 17154 4052 14765 15779 15908 5924 10300 15935
25,4202 699 800 1900 7077 19134 5620 10839 16869 3788
29,8001 2159 15341 3903 15886 12075 1944 5186 18361 8218
34,6285 14751 19540 1850 20306 6951 6581 15386 14697 13820
50,20287 15354 19166 12963 20037 17429 15954 6897 6621 13763
52,9441 8456 14827 8838 17247 19173 11425 1935 1434 16293
60,4111 18904 4916 3445 10201 8173 559 17192 18669 14867
64,5604 10089 15038 4014 9717 12765 12507 14869 6005 5726
77,1461 7478 13542 17129 15498 1698 5947 19590 13424 14524
80,14683 18026 16391 10203 9670 15335 3919 12226 7323 19205
106,15474 1591 6103 20263 17984 11275 20295 12499 10567 2873
138,19825 18856 5882 18824 11451 15322 6137 5149 17663 5651
143,20172 8491 868 4401 10251 7506 14732 14277 1149 14826
149,4364 19783 5978 15570 13980 12182 10496 4569 14758 9537
169,7157 19858 18615 4710 14213 6901 11268 2253 18254 13043
180,6433 17515 1111 6971 2117 14453 20571 436 6220 17034
210,19305 14904 16583 394 2006 18743 387 8112 10977 5751
231,1687 508 15931 6695 17200 1149 8640 4865 2897 10481
241,5359 1641 4058 4026 18421 10706 920 14178 5786 3788
244,15209 17096 13237 16760 3190 360 13782 15578 14395 18728
256,1060 3600 19462 18404 8356 6606 14907 4640 19867 3175
258,11366 4364 6253 14395 14591 360 15209 15578 6556 1746
265,8155 16009 11200 14180 5664 13032 16331 14066 15769 11243
268,3855 5817 4743 14149 3750 56 18249 11759 559 10975
271,14306 19466 8033 394 6788 8342 19075 5023 19305 16100
272,12712 6672 15988 15098 2551 18425 3961 17869 1181 1271
275,11107 17239 10264 13237 14591 2674 360 6253 9705 14052
277,7224 10481 8640 16673 6971 14659 1023 20163 11715 7545
290,14907 10957 11715 10481 13406 18404 2886 4513 507 10825
310,8749 6557 12164 16451 20443 9963 13259 7811 16973 9676
326,17034 20169 9941 10636 12639 18074 1069 7475 16820 2912
365,8437 12765 14659 20461 16433 20135 13129 8540 7989 1588
392,6933 17786 2272 13959 18493 11070 15710 5997 18440 15713
407,10659 5818 7550 17404 2719 281 14490 9528 2920 16338
413,10691 15090 15781 18399 2164 37 1714 20135 12739 1023
422,8640 2489 3256 13297 4089 4433 1180 9864 508 14012
432,16930 520 3944 6577 8950 8498 17359 13972 14213 18763
455,13276 11016 4072 2807 5527 395 4201 13573 12225 14718
470,5606 7506 12510 2997 648 868 14826 15204 20172 10269
492,8749 19662 15360 15471 20242 1063 12311 19783 8169 961
495,9508 18743 11074 17200 8749 9963 17820 5679 14154 14668
497,17157 550 2117 13034 11896 20134 4069 19536 14583 14885
505,1898 9229 3855 18040 14149 7197 10975 14790 3950 559
509,5606 16820 8767 2437 1196 7506 8953 9941 12510 14023
514,17972 2740 17096 1494 9061 15670 5928 8481 14591 1260
529,1111 7506 20172 13785 8491 16494 11369 11943 17584 8145
532,797 4710 2417 6062 12490 19858 6489 3471 5147 5947
537,20145 20373 3875 12879 19956 2672 6246 5658 1730 7098
545,16465 18285 6925 1830 20371 6367 4526 18547 7436 5674
564,11882 13310 13876 11930 15432 2359 6223 7624 15722 1513
567,4072 10316 2719 10561 4201 12225 2631 15974 7844 18751
580,20172 10848 648 4949 411 5606 1149 10251 7506 4401
582,17634 15498 14597 5679 8358 11496 4909 358 394 20150
592,16708 8709 9257 18275 19340 2508 1060 18669 17586 15050
611,12426 19991 1290 16433 2980 9778 17984 4417 7085 9913
615,10081 913 1039 11016 10870 4201 1014 16336 9242 10316
619,6577 11715 3565 18303 10201 13129 9784 2166 13243 11740
622,6093 11283 624 9307 9982 18876 16225 11414 11148 19773
625,19858 7157 1012 2253 18615 11635 18254 14213 5971 1374
631,11938 19494 16274 5987 17301 2160 6530 1385 16482 3990
633,6892 13980 14591 18728 14758 3245 3190 5089 14395 15578
636,12173 9670 6 17764 3832 2212 15633 10694 845 9678
642,9710 1534 17918 3073 11474 9291 4444 19555 6837 4460
646,3403 5846 1144 14994 18899 10636 15495 1085 2317 13439
676,573 9712 18649 10250 3885 5576 9624 541 778 11739
683,4720 699 7153 1020 16486 14178 5534 5524 3491 4954
686,11654 18289 2212 3212 9961 14679 4255 19654 18026 19292
704,3830 2497 411 14826 14008 16502 10251 2579 15771 11369
709,17663 10834 9834 19154 1992 12897 14147 9246 18856 3471
714,11756 7193 5099 368 9957 20359 15942 19929 15347 5542
719,2680 10222 12919 4926 5054 19060 10910 7435 16975 149
721,573 7619 9624 2037 11032 13101 12880 10250 6253 17538
724,17550 3410 19486 16080 20213 10992 10367 5003 5746 15386
731,4013 20169 12721 7153 19838 19589 1020 15781 11357 16866
735,10496 6253 18728 11366 11896 4364 17096 17631 360 18381
737,4089 508 2989 10481 7081 15038 519 3256 12765 9886
740,2508 9003 4800 7544 5750 17200 12623 56 6408 16521
744,3001 15775 15090 19991 16303 11636 5463 14178 5564 15750
746,3860 9253 658 5655 2236 5474 19462 1322 14022 17563
774,8160 12633 11196 8377 1724 10684 11661 18617 8360 13535
788,15474 6103 20197 11226 4600 6214 411 18096 2873 15259
818,8640 6433 8437 519 6823 20163 10089 7224 13154 9120
859,6776 8045 7544 1253 4800 6408 12623 18995 5750 8709
914,19254 1085 18729 5463 1149 16994 394 14178 1953 4058
924,11196 5089 10567 10684 4106 18096 11661 6494 8118 18266
925,2551 20232 17663 12712 6672 663 13875 10834 17414 7558
926,19431 18168 425 14008 3189 15771 7163 4514 8866 11483
927,7363 1979 16930 6577 20007 20497 6492 11599 9314 8950
949,18096 2873 19662 8956 12436 4106 3347 12990 15578 11638
957,4079 17971 17052 4268 2783 7914 15288 5184 5470 19464
961,3961 9473 8047 9504 10206 19969 17663 11510 15185 3163
988,8356 5186 15886 8218 8001 4347 4615 17200 2159 3600
994,7539 9175 20262 14774 13384 1329 17138 2638 16288 18983
1016,4347 1944 4549 8356 10269 371 3698 6006 7260 13747
1021,17383 12804 4443 5700 15392 1246 2915 2863 19135 8129
1027,6509 5965 7344 17744 10916 13711 2693 8413 10511 339
1046,4720 12599 3097 1020 19008 3011 5739 10438 5633 1231
1057,7100 9963 19834 2090 14091 11417 12802 17530 9007 19770
1065,8426 18956 10838 8145 12499 18287 16502 12466 19376 3602
1066,3622 7904 6466 11573 2897 7499 7076 7039 2853 7700
1087,1111 10591 16994 13029 2627 37 6353 12639 9974 4910
1092,19770 9579 14904 14306 9804 19466 18743 2665 19305 19834
1099,12510 15900 10591 2151 10848 14322 1149 10269 18743 16107
1103,3698 3001 4301 1489 8627 11947 6239 4359 10089 4954
1108,15312 12173 9060 9670 17764 3413 18289 3832 10841 2212
1115,3424 817 7989 4301 9984 16579 12715 14360 16756 5968
1120,6113 7133 1813 18051 7174 953 17357 13105 10019 16491
1126,14826 868 14309 20172 10496 2006 6103 8491 2497 5606
1129,4201 10316 7550 19024 17404 6915 10659 11016 19467 18377
1147,6197 2392 8297 13238 15543 12173 14784 11654 10257 15312
1163,7544 6868 12931 8709 8466 9257 14430 18599 18404 7517
1169,11882 12666 14022 14471 20193 11930 13406 14907 18361 17586
1174,15752 11174 6423 9465 1428 17312 12360 12830 19952 17080
1238,8018 19317 3431 5074 1111 15373 14367 2970 8798 8145
1254,8018 80 2780 17568 7009 2437 1195 11070 6933 19317
1274,13542 2674 13139 8749 17786 2497 5606 20548 17568 19398
1285,3876 8849 4346 1588 5193 8540 12668 13624 10346 16905
1302,1357 18763 17166 14827 15092 17247 8838 1710 9007 8113
1316,19733 3893 20415 5482 5661 15458 16944 6078 4675 7070
1319,10698 3473 9477 5018 3534 20056 305 17026 7100 19776
1341,18446 5359 5890 5911 12822 13865 6620 5665 14482 14249
1346,7516 11251 4347 18830 8725 8356 770 17042 9571 14949
1350,3242 9246 1271 20232 12395 12744 13052 5355 268 3486
1353,16612 573 18389 7092 6556 9309 778 13980 5903 17538
1363,15771 14904 20548 1372 3996 10848 15775 12783 11227 4944
1371,16673 19339 5925 1944 13803 16303 4301 3477 3698 15775
1379,6569 2085 16128 16477 17709 9083 18352 4281 1933 18316
1383,9051 1056 19773 5273 3700 456 17699 4496 13787 7744
1390,4865 14668 9508 17720 18361 16457 8169 15781 8539 4743
1398,13906 8996 6695 4952 13041 8164 10038 2520 7760 8466
1404,5023 5612 19770 387 6068 14306 17903 5906 15036 4745
1415,12414 16630 16199 1681 104 13561 2811 13418 2084 7065
1417,11227 18244 17748 12472 5700 9216 14017 10446 6313 820
1454,16583 12762 3453 10466 15837 20461 2858 9753 9804 10691
1456,13251 18358 18945 8021 4433 16163 2144 12997 6444 4355
1463,9060 2186 9670 12226 18057 2869 16861 17764 19205 4185
1481,1641 19305 18743 4745 4058 3551 4026 9804 1020 699
1505,17550 13003 15386 11774 3410 20213 16080 14751 13518 7750
1519,1195 17568 4113 6015 14665 5997 17786 18493 482 10169
1524,18231 14659 20461 17947 9007 17247 8265 7907 13210 5279
1534,19205 8297 2392 12173 15543 18026 16585 3413 3963 15312
1542,214 20244 13908 19295 17213 4298 9625 20421 7066 19115
1545,19192 6667 2423 3022 2993 14612 18369 12888 2052 18063
1554,15771 20172 411 14008 4288 8491 315 19377 2497 4401
1560,15312 17764 9670 18289 352 7323 4255 10973 9961 3413
1588,13129 6098 12046 10201 1192 14443 3685 11715 9388 250
1590,15328 5171 14345 10418 4811 7053 2173 1328 20197 1547
