playlist_id,track_ids
7,4492 20443 17154 14765 8749 15935 5924 4052 10300 15779
25,4202 699 1900 800 19134 7077 5620 16866 18567 1111
29,8001 2159 15341 3903 15886 12075 1944 5186 18361 2508
34,6285 14751 1850 19540 20306 7517 1357 6581 15386 6951
50,20287 15354 19166 17429 20037 12963 11896 13763 15954 6189
52,9441 8456 14827 8838 19173 17247 1935 16293 1434 11425
60,18904 4111 10201 4916 17192 8173 18475 1898 1944 559
64,10089 5604 15038 12507 5726 9717 12765 2203 4014 8928
77,1461 7478 13542 17129 1698 15498 9346 5947 18119 7868
80,14683 18026 16391 9670 10203 15335 3919 12226 7323 5878
106,15474 6103 20263 1591 11275 2873 10567 20295 12499 17984
138,19825 18856 18824 17663 5882 11451 5149 5651 6137 15322
143,20172 8491 868 4401 7506 10251 14826 14732 14277 1149
149,4364 19783 13980 15570 5978 12182 10496 14758 11896 11107
169,7157 19858 18615 4710 6901 14213 11268 2253 13043 18254
180,6433 17515 14453 14322 18440 1111 6971 2117 436 20169
210,19305 14904 16583 394 2006 18743 8112 387 10977 16486
231,508 1687 8640 1149 17200 15931 6695 2989 10481 15771
241,5359 4026 1641 4058 10706 18421 3788 7545 5786 15090
244,15209 13237 17096 15578 360 18728 16760 3190 13782 14395
256,1060 8356 6606 19462 3600 18404 14907 7256 18361 3175
258,11366 4364 6253 14591 14395 360 15209 15578 6556 1746
265,8155 16009 11200 14180 13032 5664 14066 16331 20591 11243
268,3855 5817 4743 14149 3750 56 11759 18249 405 559
271,19466 14306 394 19305 5023 8342 19075 6788 8033 10691
272,12712 6672 15988 2551 15098 18425 3961 1271 8731 2859
275,11107 17239 13237 10264 14591 2674 360 6253 13980 15578
277,7224 10481 16673 8640 6971 11715 1023 20163 14659 4301
290,14907 10957 11715 13406 18404 2508 4513 10481 507 2886
310,8749 6557 16451 12164 20443 9963 2765 13259 9676 7811
326,17034 20169 9941 10636 12639 16820 18074 2912 1069 7475
365,8437 20461 14659 12765 16433 13129 20135 7989 368 13212
392,6933 2272 17786 18440 13959 18493 11070 15710 5997 10169
407,10659 5818 7550 16338 14490 17404 18418 18899 9528 10316
413,15781 15090 37 18399 1641 1714 2164 7545 10691 20135
422,4089 8640 1180 2489 13297 4433 10259 3256 508 9864
432,16930 520 3944 6577 8950 8498 14213 17359 13972 20077
455,13276 11016 4072 5527 2807 4201 395 12225 14718 13573
470,5606 7506 12510 2997 648 868 14826 15204 8866 10711
492,8749 19662 15360 15471 20242 5924 1063 18743 961 12311
495,18743 9508 9963 17200 8749 11074 17820 14154 5679 13930
497,2117 550 17157 13034 4069 541 12425 7009 15907 20134
505,1898 9229 3855 18040 14149 7197 16008 3950 10975 14790
509,5606 16820 8767 2437 8953 2997 9941 1196 12510 7506
514,2740 17972 17096 1494 9061 14591 5928 15670 1260 3190
529,1111 7506 13785 20172 11943 8491 16494 17584 9690 868
