playlist_id,track_ids
7,4492 20443 17154 14765 15935 5924 8749 15779 4052 20242
25,4202 699 800 1900 19134 5620 7077 16866 10839 18567
29,8001 2159 15341 3903 15886 12075 1944 5186 18361 8138
34,6285 14751 1850 19540 20306 7517 1357 6581 6951 15386
50,20287 15354 19166 17429 12963 20037 11896 15954 13763 6189
52,9441 8456 14827 19173 8838 17247 1935 16293 1434 11425
60,4111 18904 10201 4916 17192 18475 8173 1944 559 11702
64,10089 5604 15038 12507 5726 9717 12765 2203 8437 4014
77,1461 7478 13542 17129 1698 5947 9346 18119 7868 6577
80,14683 18026 16391 10203 9670 15335 3919 12226 7323 3413
106,15474 6103 1591 20263 11275 2873 10567 17984 20295 12499
138,18856 19825 5882 18824 11451 17663 5149 15322 5651 6137
143,20172 8491 868 4401 7506 10251 14277 14732 14826 1149
149,4364 19783 13980 5978 15570 12182 10496 14758 11896 4569
169,7157 19858 18615 4710 6901 14213 11268 2253 18254 13043
180,6433 17515 14453 14322 18440 1111 2117 20169 6971 436
210,19305 14904 16583 394 2006 18743 8112 387 10977 16486
231,508 1687 8640 1149 17200 15931 6695 2989 10481 15771
241,4058 5359 1641 4026 10706 18421 3788 7545 5786 14178
244,15209 17096 13237 15578 360 3190 16760 18728 14395 13782
256,8356 6606 1060 19462 3600 18404 14907 7256 4640 3175
258,11366 4364 6253 14395 14591 360 15578 15209 6556 1746
265,8155 16009 11200 14180 13032 5664 14066 16331 20591 11243
268,3855 5817 4743 14149 3750 56 18249 11759 405 559
271,19466 14306 394 19305 5023 19075 8342 6788 8033 10691
272,12712 6672 15988 2551 18425 15098 3961 1271 8731 2859
275,11107 17239 13237 10264 14591 2674 360 6253 9705 13980
277,7224 10481 16673 8640 6971 11715 1023 20163 14659 7545
290,14907 10957 11715 13406 4513 10481 18404 2886 507 1944
310,8749 6557 16451 12164 20443 9963 13259 7811 2765 16973
326,17034 20169 9941 10636 12639 2912 16820 7475 1069 18074
365,8437 20461 14659 12765 16433 13129 20135 7989 13212 2166
392,6933 2272 17786 13959 18440 18493 5997 15710 11070 10169
407,10659 5818 7550 14490 16338 18418 17404 9528 18899 17276
413,15781 15090 37 18399 1714 10691 20135 1641 2164 5564
422,4089 8640 1180 2489 3256 13297 4433 10259 508 9864
432,16930 520 3944 6577 8498 8950 14213 13972 18763 17359
455,13276 11016 4072 5527 2807 4201 395 12225 14718 8254
470,5606 2997 7506 12510 648 14826 868 15204 8866 10711
492,8749 19662 15360 15471 20242 5924 18743 1063 11107 961
495,18743 9508 9963 17200 8749 11074 17820 13930 5679 14154
497,2117 550 17157 13034 4069 12425 541 7009 14583 20134
505,1898 9229 3855 18040 14149 7197 3950 16008 10975 14790
509,5606 16820 8767 2437 8953 2997 1196 9941 7506 14023
514,2740 17972 17096 1494 9061 15670 14591 5928 1260 17881
529,1111 7506 13785 20172 11943 8491 16494 17584 9690 6491
532,797 2417 6489 4710 7321 5147 6062 5947 8796 14204
