playlist_id,track_ids
7,17154 4492 20443 5924 14765 8749 10100 13542 15935 4052
25,4202 699 1900 800 7077 19134 5620 16866 1111 18567
29,8001 2159 15341 3903 15886 12075 1944 18361 5186 56
34,6285 14751 1850 19540 20306 15386 6581 1357 7517 6951
50,20287 17429 15354 19166 12963 20037 11896 13763 6189 15954
52,9441 8456 14827 8838 19173 16293 17247 1935 18254 1434
60,4111 18904 4916 17192 10201 1898 13862 8173 559 18669
64,10089 5604 15038 12507 5726 9717 12765 8437 4014 2203
77,1461 7478 13542 15498 1698 13424 17129 11641 362 19590
80,14683 18026 9670 16391 10203 15335 3919 7323 12226 3413
106,15474 6103 20263 1591 11275 2873 10567 20295 17984 12436
138,19825 18856 18824 17663 5149 11451 5882 5651 15322 9473
143,20172 8491 868 4401 7506 14826 10251 14732 14277 1149
149,4364 19783 15570 13980 12182 10496 5978 14758 11107 360
169,7157 19858 18615 4710 6901 14213 11268 2253 18254 13043
180,6433 17515 14453 436 2088 2402 20571 7400 14322 2117
210,19305 14904 16583 394 2006 18743 8112 387 10977 16486
231,508 1687 8640 17200 6695 1149 15931 2989 10481 2897
241,5359 4026 1641 4058 10706 18421 3788 7163 5786 15090
244,15209 17096 13237 15578 360 18728 14395 16760 3190 13782
256,8356 1060 19462 6606 18404 14907 7256 16708 3600 5655
258,11366 4364 6253 14591 14395 360 15209 15578 1746 6556
265,8155 11200 16009 14180 13032 5664 20591 14066 11243 3169
268,5817 3855 4743 14149 3750 56 18249 11759 405 9231
271,19466 14306 394 8342 19305 5023 19075 8033 6788 10691
272,12712 6672 15988 2551 18425 15098 3961 1271 8731 2859
275,11107 17239 13237 10264 14591 2674 360 6253 13980 15578
277,7224 16673 10481 8640 11715 6971 14659 1023 20163 4301
290,14907 13406 10957 11715 2508 18404 19462 1944 507 4148
310,8749 6557 16451 20443 12164 7811 9676 4603 19243 13259
326,17034 20169 9941 10636 12639 16820 18074 1069 2912 3811
365,8437 14659 20461 16433 13129 12765 13212 20135 7989 1588
392,6933 17786 15710 13959 11070 18493 2272 18440 5997 10496
407,10659 7550 5818 17404 18418 16338 14490 3880 18899 9528
413,15781 15090 37 18399 1641 1714 5564 2164 7545 20135
