playlist_id,track_ids
7,4492 20443 17154 14765 15935 5924 8749 15779 13542 4052
25,4202 699 1900 800 19134 7077 16866 5620 7545 2018
29,8001 2159 15341 3903 15886 1944 12075 5186 18361 2508
34,6285 14751 1850 19540 20306 1357 7517 6951 6581 15386
50,20287 15354 19166 20037 12963 17429 11896 13763 15954 6189
52,9441 8456 14827 19173 8838 1935 17247 16293 1434 11425
60,4111 18904 10201 4916 17192 18475 8173 1944 559 277
64,10089 5604 15038 12507 5726 9717 12765 2203 8437 4014
77,1461 7478 13542 17129 9346 18119 1698 7868 6577 5947
80,14683 18026 16391 10203 9670 15335 3919 12226 19205 7323
106,15474 6103 1591 20263 11275 2873 10567 20295 17984 12499
138,19825 18856 18824 5882 11451 17663 5149 15322 5651 6137
143,20172 8491 868 4401 7506 14277 10251 14732 14826 1149
149,4364 19783 13980 15570 5978 12182 10496 14758 11896 11107
169,7157 19858 18615 4710 6901 14213 11268 2253 18254 13043
180,6433 17515 14453 18440 14322 1111 6971 2117 436 20169
210,19305 14904 16583 394 2006 18743 8112 387 19075 10977
231,508 1687 8640 1149 15931 6695 17200 2989 10481 2897
241,1641 5359 4058 4026 10706 18421 15090 3788 7545 5786
244,15209 17096 13237 15578 360 18728 3190 14395 16760 13782
256,8356 6606 1060 19462 3600 18404 14907 7256 4640 18361
258,11366 4364 6253 14395 14591 360 15578 15209 6556 1746
265,8155 16009 11200 14180 13032 5664 14066 20591 16331 11243
268,3855 5817 4743 14149 3750 56 18249 11759 405 559
271,19466 14306 394 5023 19305 19075 8342 6788 8033 10691
272,12712 6672 15988 2551 18425 15098 3961 1271 8731 17869
275,11107 17239 10264 13237 2674 14591 360 6253 9705 15578
277,7224 16673 10481 8640 6971 11715 1023 20163 14659 4301
290,14907 10957 11715 13406 18404 4513 10481 507 2886 1944
310,8749 6557 16451 12164 20443 9963 2765 7811 9676 4603
326,17034 20169 9941 10636 12639 16820 2912 3811 18074 1069
365,8437 20461 14659 12765 16433 13129 20135 7989 13212 368
392,6933 2272 17786 13959 18493 18440 5997 15710 11070 10169
407,10659 5818 7550 14490 17404 16338 18418 9528 17276 18899
413,15781 15090 37 1714 18399 10691 20135 1641 5564 7545
422,4089 8640 1180 2489 3256 508 4433 13297 10259 9864
432,16930 520 3944 6577 8950 8498 14213 18763 13972 20077
455,13276 11016 4072 5527 2807 4201 395 12225 6915 13573
470,5606 7506 12510 2997 14826 648 868 15204 8866 10269
492,8749 19662 15360 15471 20242 5924 1063 18743 11107 8169
495,18743 9508 9963 8749 17200 11074 17820 13930 5679 14154
497,2117 550 17157 13034 4069 12425 541 20134 7009 14583
505,1898 9229 3855 18040 14149 7197 3950 16008 10975 14790
509,5606 16820 8767 2437 2997 8953 1196 7506 9941 14023
514,2740 17972 17096 1494 9061 15670 14591 5928 1260 17881
529,1111 7506 13785 20172 11943 8491 16494 17584 9690 868
532,797 2417 6489 4710 7321 6062 5147 5947 8796 14204
537,20145 20373 12879 3875 6246 19956 1730 7098 15093 18986
545,16465 18285 6925 1830 20371 6367 4526 7436 5654 18547
564,11882 13310 11930 15432 15722 13876 7624 1513 10777 2359
567,10316 4072 2719 10561 12225 4201 2631 7844 15974 18751
580,10848 20172 648 411 4949 5606 1149 10251 7506 4401
582,17634 15498 14597 5679 358 8358 11496 4909 394 20150
592,8709 9257 16708 18669 17586 18275 4743 2508 19340 12076
611,1290 2980 16433 12426 19991 17984 9778 7085 15542 3698
615,10081 913 1039 11016 10870 1014 10316 4201 16336 14558
619,6577 3565 10201 13129 11715 18303 9784 3001 2166 11740
622,6093 11283 624 18876 11148 16225 11414 9307 19773 9429
625,19858 7157 1012 18615 2253 11635 18254 5971 1374 14213
631,11938 16274 5987 19494 17301 2160 1385 6530 9205 3990
633,6892 13980 14591 18728 14758 3190 6253 15578 3245 14395
636,12173 9670 6 17764 3832 2212 15633 10694 845 9678
642,1534 9710 3073 9291 17918 13237 11474 4444 13006 5100
646,3403 5846 18899 1144 14994 10636 15495 1085 13439 2317
676,573 3885 18649 9712 5576 10250 541 2674 778 9624
683,4720 699 1020 7153 16486 14178 5534 5524 4954 2006
686,11654 18289 3212 2212 9961 14679 4255 19654 18026 19292
704,3830 2497 411 14826 16502 10251 11369 14008 15771 2579
709,17663 10834 9834 19154 1992 12897 14147 18856 9246 5149
714,11756 368 19929 7193 5099 15942 9957 15347 20359 3304
719,12919 2680 4926 5054 10222 19494 19060 10910 16274 10019
721,573 7619 2037 10250 9705 9624 360 13101 6253 11032
724,17550 3410 19486 20213 16080 10992 5003 5746 15386 10367
731,4013 20169 12721 15781 16866 7153 1020 19589 11357 797
735,10496 6253 11896 18728 11366 4364 17096 17631 360 18381
737,4089 508 2989 10481 15038 5020 7081 519 3256 4799
740,2508 9003 4800 7544 5750 17200 12623 6408 56 16521
744,3001 19991 5463 15090 11636 15775 15750 1372 4058 16303
746,9253 3860 658 5655 19462 2236 5474 14022 17563 1322
774,8160 12633 11196 8377 18617 1724 10684 11661 8360 6494
788,15474 6103 20197 11226 10848 4600 18096 411 2873 20263
818,8640 6433 8437 6823 519 10089 7224 20163 13154 9120
859,6776 1253 8045 7544 6408 4800 18995 12623 5750 1060
914,19254 14178 5463 1085 394 18729 1149 4765 1953 16994
924,11196 5089 4106 10567 10684 6494 18096 11661 18266 894
925,2551 17663 20232 12712 6672 663 10834 17414 9473 7558
926,19431 3189 425 18168 14008 4514 15771 7163 8866 11664
