playlist_id,track_ids
7,4492 20443 17154 15779 4052 14765 5924 15908 10300 15935
25,4202 699 800 1900 7077 19134 5620 10839 16869 3788
29,8001 2159 15341 3903 15886 12075 1944 5186 18361 8218
34,6285 14751 19540 1850 20306 6581 6951 15386 14697 9803
50,20287 15354 19166 12963 20037 17429 15954 6897 6621 13763
52,9441 8456 14827 17247 8838 19173 11425 1935 16293 1434
60,4111 18904 4916 3445 8173 10201 18669 17192 559 14867
64,5604 10089 15038 9717 4014 14869 12765 12507 5726 6005
77,1461 7478 13542 17129 15498 5947 1698 13424 19590 7868
80,14683 18026 16391 10203 9670 15335 3919 12226 7323 5878
106,15474 1591 6103 20263 11275 17984 20295 12499 2873 10567
138,19825 18856 5882 11451 18824 15322 6137 5149 17663 5651
143,20172 8491 868 4401 10251 7506 14732 14277 1149 14826
149,4364 19783 5978 15570 13980 12182 10496 14758 4569 9537
169,7157 19858 18615 4710 6901 14213 11268 2253 18254 13043
180,6433 17515 6971 1111 14453 2117 14322 436 20571 2402
210,19305 14904 16583 394 2006 18743 387 8112 16486 10977
231,1687 508 6695 17200 15931 4865 8640 1149 2897 10481
241,5359 1641 4026 4058 18421 10706 14178 5786 920 3788
244,15209 17096 13237 3190 16760 360 13782 15578 18728 14395
256,1060 3600 19462 18404 8356 6606 14907 1365 16878 4640
258,11366 4364 14591 6253 14395 360 15209 15578 6556 1746
265,8155 16009 11200 14180 5664 13032 16331 15769 14066 11243
268,5817 3855 4743 14149 3750 56 18249 559 11759 405
271,14306 19466 8033 394 6788 8342 19075 5023 19305 16100
272,12712 6672 15988 15098 18425 2551 3961 17869 1271 1181
275,11107 17239 13237 10264 14591 2674 360 6253 9705 14052
277,7224 10481 16673 8640 6971 1023 11715 14659 20163 7545
290,14907 10957 11715 10481 18404 13406 2886 4513 507 2508
310,8749 6557 12164 16451 20443 9963 13259 16973 7811 9676
326,17034 20169 9941 10636 12639 1069 18074 16820 7475 3811
365,8437 12765 14659 20461 16433 20135 13129 7989 8540 1588
392,6933 17786 2272 13959 11070 18493 15710 18440 5997 10496
407,10659 5818 7550 17404 2719 16338 281 9528 18418 11192
413,15090 10691 15781 18399 2164 37 1714 20135 1023 12739
422,8640 2489 13297 4089 3256 4433 1180 508 9864 14012
432,16930 520 3944 6577 8950 8498 17359 13972 14213 20077
455,13276 11016 4072 2807 5527 395 4201 12225 13573 14718
470,5606 7506 12510 2997 648 868 14826 15204 20172 2627
492,8749 19662 15360 15471 20242 1063 12311 961 8169 19783
495,18743 9508 11074 8749 17200 9963 17820 5679 14154 14668
497,17157 550 13034 11896 2117 20134 4069 19536 14885 14583
505,1898 9229 3855 18040 14149 7197 14790 10975 3950 559
509,5606 16820 8767 2437 1196 7506 9941 8953 12510 14023
514,2740 17972 17096 1494 9061 15670 5928 8481 17881 14591
529,7506 1111 20172 13785 8491 16494 11943 11369 17584 5141
532,797 4710 2417 12490 19858 6489 6062 5147 3471 18615
